,class_ratio,n_samples,n_features,balancing_method,classifier,accuracy,precision,recall,F1 score,ROC AUC Score
188,0.003,1000.0,10,SVMSMOTE,Logistic Regression,0.91,0.9333333333333333,0.9732620320855615,0.9528795811518325,0.48663101604278075
189,0.003,1000.0,10,SVMSMOTE,Decision Tree,0.81,0.935672514619883,0.8556149732620321,0.893854748603352,0.504730563554093
190,0.003,1000.0,10,SVMSMOTE,Random Forest,0.88,0.9312169312169312,0.9411764705882353,0.9361702127659575,0.47058823529411764
191,0.003,1000.0,10,SVMSMOTE,XGboost,0.855,0.9293478260869565,0.9144385026737968,0.921832884097035,0.4572192513368984
192,0.001,1000.0,10,Unbalanced,Logistic Regression,0.94,0.94,1.0,0.9690721649484536,0.5
193,0.001,1000.0,10,Unbalanced,Decision Tree,0.885,0.9365079365079365,0.9414893617021277,0.9389920424403182,0.47074468085106386
194,0.001,1000.0,10,Unbalanced,Random Forest,0.94,0.94,1.0,0.9690721649484536,0.5
195,0.001,1000.0,10,Unbalanced,XGboost,0.915,0.9384615384615385,0.973404255319149,0.9556135770234986,0.4867021276595745
196,0.001,1000.0,10,ADASYN,Logistic Regression,0.565,0.9243697478991597,0.5851063829787234,0.716612377850163,0.4175531914893617
197,0.001,1000.0,10,ADASYN,Decision Tree,0.825,0.9371428571428572,0.8723404255319149,0.9035812672176308,0.4778368794326241
198,0.001,1000.0,10,ADASYN,Random Forest,0.83,0.9325842696629213,0.8829787234042553,0.907103825136612,0.44148936170212766
199,0.001,1000.0,10,ADASYN,XGboost,0.855,0.9344262295081968,0.9095744680851063,0.9218328840970351,0.45478723404255317
200,0.001,1000.0,10,RandomOverSampler,Logistic Regression,0.565,0.9243697478991597,0.5851063829787234,0.716612377850163,0.4175531914893617
201,0.001,1000.0,10,RandomOverSampler,Decision Tree,0.88,0.9361702127659575,0.9361702127659575,0.9361702127659575,0.46808510638297873
202,0.001,1000.0,10,RandomOverSampler,Random Forest,0.92,0.9387755102040817,0.9787234042553191,0.9583333333333333,0.48936170212765956
203,0.001,1000.0,10,RandomOverSampler,XGboost,0.91,0.9381443298969072,0.9680851063829787,0.9528795811518325,0.48404255319148937
204,0.001,1000.0,10,SMOTE,Logistic Regression,0.59,0.9274193548387096,0.6117021276595744,0.7371794871794871,0.4308510638297872
205,0.001,1000.0,10,SMOTE,Decision Tree,0.82,0.9318181818181818,0.8723404255319149,0.9010989010989012,0.43617021276595747
